set;path;label;xmin;ymin;xmax;ymax
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9740.jpg;car;1250575382;1914305376;2240203933;2337621438
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9700.jpg;car;5878689002;1840471179;676;2234253562
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9780.jpg;car;2048186453;1933994495;3151056082;2317932319
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9780.jpg;car;0;1870004858;1122563729;2411455635
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_980.jpg;car;3623714494;1874927137;4076678806;2180108484
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9800.jpg;car;1870939548;1924149935;9797815004;2313010039
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9800.jpg;car;6307035688;180109294;676;2140730246
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9820.jpg;car;3874814275;1796170661;5100772032;2347465997
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9840.jpg;car;136381646;1919227655;2501150765;2362232837
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9860.jpg;car;0;1983217293;4923525127;2362232837
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9880.jpg;car;3298761835;156482351;5366642389;2504978951
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9900.jpg;car;0;1682958225;1417975237;2391766516
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9960.jpg;car;4874289876;1722336464;6169176985;228839864
VALIDATION;C:\Users\emila\Documents\Diplomingeniør lokal\GitHubDesktop\Afgangsprojekt\Python\Car_Object_Detection\data\training_images\vid_4_9980.jpg;car;2215586307;1825704339;348585579;2381921956
